unique_id,ds,y,Nombre_Ciudad,Grupo,Clase,Subclase,Generico,Unidad,Tipo_Dato
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2024-09-01,70.95,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2024-10-01,70.95,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2024-11-01,58.81,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2024-12-01,68.22,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-01-01,65.15,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-02-01,65.48,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-03-01,65.48,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-04-01,65.48,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-05-01,55.95,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-06-01,58.54,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-07-01,70.96000000000001,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-08-01,71.455,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-09-01,71.855,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-10-01,71.565,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-11-01,72.97,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2025-12-01,72.48,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2026-01-01,71.1,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2026-02-01,71.67247772216797,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Predicción
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2026-03-01,71.67247772216797,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Predicción
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, CANOLA, BOTELLA DE",2026-04-01,71.87210083007812,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Predicción
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2024-09-01,102.36,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2024-10-01,99.11,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2024-11-01,89.35,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2024-12-01,89.35,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-01-01,89.35,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-02-01,89.35,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-03-01,89.35,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-04-01,89.35,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-05-01,85.44,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-06-01,82.2,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-07-01,90.52099999999999,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-08-01,90.52099999999999,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-09-01,90.52099999999999,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-10-01,90.52099999999999,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-11-01,90.52099999999999,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2025-12-01,90.52099999999999,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2026-01-01,90.52099999999999,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2026-02-01,90.4741439819336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Predicción
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2026-03-01,90.4741439819336,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Predicción
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CAPULLO, ACEITE, DE VEGETAL, PRO CARDIO, BOTELLA DE",2026-04-01,90.67376708984375,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT,Predicción
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2024-09-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2024-10-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2024-11-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2024-12-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-01-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-02-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-03-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-04-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-05-01,569.81,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-06-01,569.81,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-07-01,569.81,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-08-01,569.81,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-09-01,570.42,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-10-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
"ACEITES Y GRASAS VEGETALES COMESTIBLES | CASA OLIVO, ACEITE, OLIVA, EXTRA VIRGEN, BOTELLA DE",2025-11-01,569.932,CDMX,Alimentos,Aceites y grasas comestibles,Aceites y grasas vegetales comestibles,Aceites y grasas vegetales comestibles,LT    ,Histórico
